OrderID,OrderDate,Year,Region,Category,SalesAmount,Quantity,Channel,CustomerID
ORD101640,2026-05-20,2026.0,North,Home & Kitchen,1017.73,10.0,Retail,CUST1009
ORD101641,2024-11-08,2024.0,north,Fashion,,6.0,Online,CUST1193
ORD101642,2026-02-23,2026.0,,Fashion,3425.26,20.0,Marketplace,CUST1107
ORD101643,2024-06-12,2024.0,South,Fashion,4610.35,6.0,Marketplace,CUST1290
,2024-06-06,2024.0,north,Electronics,3042.7,,Retail,CUST1080
ORD101645,2024-06-03,2024.0,,,258.11,11.0,,CUST1223
ORD101646,2024-09-07,2024.0,West,Home,N/A,6.0,Online,CUST1038
ORD101647,2024-12-09,,SOUTH,electronics ,1012.93,8.0,,CUST1020
ORD101648,2024-02-14,2024.0,SOUTH,,4103.66,5.0,Online,CUST1088
ORD101649,2026-03-11,2026.0,North,Home & Kitchen,810.59,14.0,,CUST1205
ORD101650,2024-11-01,2024.0,north,Fashion,2709.31,10.0,Marketplace,CUST1000
ORD101651,2024-02-13,2024.0,West,Grocery,2428.19,17.0,Retail,CUST1198
ORD101652,2025-10-15,2025.0,East,,2999.18,7.0,Retail,CUST1057
ORD101653,2025-09-17,2025.0,South,Electronics,134.68,2.0,Retail,CUST1129
ORD101654,2025-06-28,2025.0,West,electronics ,2863.34,4.0,Online,CUST1228
ORD101655,2024-06-06,2024.0,north,Fashion,2657.89,17.0,Marketplace,CUST1281
ORD101656,2024-01-21,2024.0,North,Home & Kitchen,882.05,,Online,CUST1100
ORD101657,2026-02-04,2026.0,South,,1642.74,6.0,Retail,CUST1271
ORD101658,,2024.0,SOUTH,Home,4220.13,19.0,,CUST1230
ORD101659,2025-02-11,2025.0,,Grocery,4296.08,18.0,Marketplace,CUST1256
ORD101660,2025-09-16,2025.0,South,Home,2067.17,17.0,Retail,CUST1277
ORD101661,2026-04-10,2026.0,West,Electronics,2783.14,4.0,Online,CUST1097
ORD101662,2024-06-07,2024.0,South,Home & Kitchen,540.79,17.0,Marketplace,CUST1095
ORD101663,2025-04-17,2025.0,West,Fashion,3833.06,1.0,online,CUST1246
ORD101664,2025-05-19,2025.0,SOUTH,Home & Kitchen,N/A,,,CUST1136
ORD101665,2024-09-10,2024.0,West,Grocery,4595.19,12.0,,CUST1273
ORD101666,2025-10-20,2025.0,West,Home,132.35,5.0,online,CUST1204
ORD101667,2025-06-30,2025.0,north,,1652.18,20.0,,CUST1083
ORD101668,2024-12-17,2024.0,SOUTH,Home & Kitchen,,10.0,Marketplace,CUST1011
ORD101669,2025-03-31,2025.0,West,Grocery,4985.23,15.0,,CUST1248
ORD101670,2024-01-23,2024.0,East,Home & Kitchen,1311.8,20.0,,CUST1141
ORD101671,2024-03-18,2024.0,north,,2084.22,15.0,,CUST1175
ORD101672,2024-07-30,2024.0,North,Grocery,2942.19,,Retail,CUST1085
ORD101673,2025-11-09,2025.0,East,Home,4443.77,,online,CUST1234
ORD101674,2024-02-10,2024.0,North,Electronics,936.75,9.0,Retail,CUST1113
ORD101675,2024-01-01,2024.0,,Home & Kitchen,1682.91,18.0,,CUST1242
ORD101676,2024-09-25,2024.0,East,Grocery,1220.98,15.0,Retail,CUST1024
ORD101677,2024-01-01,2024.0,,Home & Kitchen,2981.26,20.0,Retail,CUST1008
ORD101678,2025-01-01,2025.0,north,Home,4894.8,10.0,online,CUST1026
ORD101679,2025-05-29,2025.0,SOUTH,Electronics,851.88,2.0,Online,CUST1104
ORD101680,2025-03-13,2025.0,East,Fashion,4846.2,20.0,Online,CUST1140
ORD101681,2025-11-12,2025.0,West,,865.93,13.0,Marketplace,CUST1064
ORD101682,2024-04-29,2024.0,,Grocery,4665.57,6.0,Marketplace,CUST1004
ORD101683,2024-12-05,2024.0,East,Grocery,1330.17,13.0,Retail,CUST1166
ORD101684,2025-01-16,2025.0,North,,1197.21,1.0,online,CUST1070
ORD101685,2024-10-21,2024.0,SOUTH,,2999.86,,Marketplace,CUST1094
ORD101686,2024-04-03,2024.0,West,Home,3218.46,15.0,online,CUST1138
ORD101687,2025-07-02,2025.0,north,Fashion,1640.08,6.0,,CUST1087
ORD101688,2025-11-28,2025.0,North,Grocery,2536.67,20.0,Online,CUST1028
ORD101689,2024-12-10,2024.0,East,Fashion,1328.72,9.0,online,CUST1187
ORD101690,2025-10-15,2025.0,,electronics ,4273.22,15.0,Online,CUST1153
ORD101691,2025-12-20,2025.0,East,,1055.71,16.0,,CUST1113
ORD101692,2024-07-18,2024.0,,Electronics,1236.25,20.0,Marketplace,CUST1019
ORD101693,2025-06-09,2025.0,north,Electronics,911.74,7.0,Online,CUST1284
ORD101694,2025-03-21,2025.0,North,Grocery,2072.54,7.0,Retail,CUST1247
ORD101695,2026-04-11,2026.0,north,,2153.04,10.0,Retail,CUST1254
ORD101696,2024-03-30,2024.0,South,electronics ,2964.81,10.0,Marketplace,CUST1202
ORD101697,2024-05-19,2024.0,SOUTH,,4859.76,20.0,,CUST1014
ORD101698,2025-12-07,2025.0,East,Grocery,133.96,11.0,Marketplace,CUST1043
ORD101699,2025-07-07,2025.0,East,Home,1979.82,17.0,,CUST1234
ORD101700,2025-08-19,2025.0,East,,2476.88,19.0,Retail,CUST1064
ORD101701,2025-06-14,2025.0,South,Electronics,2939.84,20.0,Online,CUST1153
ORD101702,2025-06-25,2025.0,West,Electronics,4634.84,17.0,Retail,CUST1134
ORD101703,2024-12-02,2024.0,South,Grocery,4375.55,13.0,,CUST1093
ORD101704,2026-01-13,2026.0,East,,2705.06,19.0,Marketplace,CUST1251
ORD101705,2026-05-04,2026.0,north,Electronics,162.19,19.0,Marketplace,CUST1227
ORD101706,2025-04-24,2025.0,,Grocery,2946.75,12.0,Online,CUST1160
ORD101707,2026-02-01,2026.0,West,Home & Kitchen,,11.0,Marketplace,CUST1202
ORD101708,2024-01-21,2024.0,,electronics ,1280.67,5.0,,CUST1157
ORD101709,2024-05-17,2024.0,SOUTH,Grocery,,17.0,Retail,CUST1051
ORD101710,2026-05-26,2026.0,North,Home,3587.44,3.0,Retail,CUST1271
ORD101711,2025-05-23,2025.0,West,Electronics,1775.96,13.0,,CUST1180
ORD101712,2024-09-04,,East,electronics ,4375.38,14.0,Online,CUST1149
ORD101713,2025-04-06,2025.0,West,,2944.68,12.0,Retail,CUST1059
ORD101714,2024-04-13,2024.0,north,Electronics,4199.68,16.0,online,CUST1014
ORD101715,2026-05-25,2026.0,SOUTH,Grocery,1748.42,6.0,,CUST1130
ORD101716,2024-09-19,2024.0,North,Electronics,3498.01,11.0,Marketplace,CUST1153
ORD101717,2025-02-23,2025.0,North,Electronics,2823.07,,online,CUST1004
ORD101718,2024-09-27,2024.0,,electronics ,1353.32,9.0,online,CUST1296
ORD101719,2024-08-23,2024.0,north,Grocery,272.27,9.0,,CUST1001
ORD101720,2025-08-06,2025.0,East,electronics ,3838.04,12.0,Online,CUST1121
ORD101721,2026-05-01,2026.0,West,Home,660.27,7.0,Online,CUST1217
ORD101722,2026-04-05,2026.0,North,,4168.9,2.0,Marketplace,CUST1106
ORD101723,2025-08-27,2025.0,West,Home,2243.78,17.0,Marketplace,CUST1109
ORD101724,2025-02-18,,East,Electronics,91.72,,Online,CUST1178
ORD101725,2024-07-16,2024.0,North,Home,2009.7,6.0,Online,CUST1034
ORD101726,2025-11-01,2025.0,North,electronics ,,15.0,online,CUST1137
ORD101727,,2026.0,West,Home & Kitchen,3535.56,7.0,Marketplace,CUST1122
ORD101728,2026-05-10,2026.0,SOUTH,electronics ,4776.02,5.0,Retail,CUST1238
ORD101729,2024-01-29,2024.0,SOUTH,Grocery,4334.47,7.0,Marketplace,CUST1040
ORD101730,2025-05-22,2025.0,North,Fashion,3484.79,6.0,online,CUST1273
ORD101731,2026-04-28,2026.0,north,Grocery,N/A,1.0,Marketplace,CUST1229
ORD101732,2025-12-12,2025.0,,Electronics,,8.0,online,CUST1212
ORD101733,2026-01-08,2026.0,north,electronics ,,16.0,,CUST1030
ORD101734,2024-04-08,2024.0,north,Electronics,,20.0,online,CUST1017
ORD101735,2025-11-01,2025.0,north,,254.22,3.0,online,CUST1095
,2024-05-02,2024.0,SOUTH,,2067.19,16.0,Online,CUST1280
ORD101737,2026-04-07,2026.0,West,Fashion,2064.96,5.0,Marketplace,CUST1150
ORD101738,2026-05-27,2026.0,South,Electronics,126.21,7.0,,CUST1042
ORD101739,2024-05-25,2024.0,North,electronics ,3722.44,16.0,Marketplace,CUST1011
ORD101740,2024-08-01,2024.0,East,Electronics,696.22,15.0,,CUST1285
ORD101741,2024-01-25,2024.0,East,,2942.51,13.0,Online,CUST1054
ORD101742,2025-08-11,2025.0,north,,4036.84,13.0,Retail,CUST1274
ORD101743,2025-02-27,2025.0,north,Home & Kitchen,1108.77,2.0,Online,CUST1137
ORD101744,2024-11-15,2024.0,West,,4883.29,4.0,,CUST1149
ORD101745,2025-09-26,2025.0,North,Electronics,3698.04,7.0,online,CUST1065
ORD101746,2026-05-03,2026.0,north,Fashion,1388.57,2.0,,CUST1114
ORD101747,2025-08-10,2025.0,South,Home,98.16,6.0,Marketplace,CUST1251
ORD101748,2025-12-03,,East,Electronics,3818.74,,Online,
ORD101749,2025-06-15,2025.0,West,Grocery,600.59,,,CUST1290
ORD101750,2024-04-02,2024.0,North,electronics ,4259.45,5.0,Marketplace,CUST1253
ORD101751,2024-07-25,2024.0,north,,2326.16,2.0,online,
ORD101752,2026-03-25,2026.0,North,,2760.69,9.0,online,CUST1025
ORD101753,2024-01-24,2024.0,north,Fashion,1282.75,4.0,Marketplace,CUST1042
ORD101754,2024-04-08,2024.0,north,electronics ,3486.8,5.0,,CUST1158
ORD101755,2024-06-02,2024.0,,Home & Kitchen,,11.0,Marketplace,CUST1210
ORD101756,2024-01-31,2024.0,north,Fashion,4458.33,13.0,online,CUST1027
ORD101757,2024-04-07,2024.0,SOUTH,Electronics,3546.38,3.0,,CUST1070
ORD101758,2025-10-30,2025.0,East,Electronics,4458.88,17.0,Retail,CUST1035
ORD101759,2025-05-23,2025.0,South,,3204.01,10.0,Marketplace,CUST1113
ORD101760,,2024.0,South,electronics ,3869.37,18.0,Retail,CUST1059
ORD101761,2025-12-04,2025.0,SOUTH,Fashion,138.6,13.0,Online,CUST1031
ORD101762,2025-04-20,2025.0,West,Electronics,682.54,5.0,online,CUST1045
ORD101763,2026-01-10,2026.0,South,electronics ,4629.89,12.0,Online,CUST1135
ORD101764,,2025.0,West,,4780.82,9.0,Retail,CUST1023
ORD101765,2024-11-08,2024.0,West,Home,1534.24,1.0,Online,CUST1170
,2024-08-30,2024.0,SOUTH,Home,1580.18,9.0,Marketplace,CUST1215
ORD101767,2024-03-26,2024.0,East,,3412.98,6.0,online,CUST1001
ORD101768,2025-06-05,2025.0,East,Home & Kitchen,4765.88,9.0,Online,CUST1226
ORD101769,2025-02-22,2025.0,East,,2392.86,6.0,,CUST1106
,2025-01-05,2025.0,,electronics ,2849.85,5.0,Marketplace,CUST1139
ORD101771,2026-04-11,2026.0,SOUTH,,804.18,3.0,Retail,CUST1221
ORD101772,2026-05-13,2026.0,East,Fashion,901.73,9.0,Retail,CUST1045
ORD101773,2026-02-23,2026.0,,Home,447.52,8.0,Online,CUST1219
ORD101774,2024-08-27,2024.0,East,electronics ,2538.32,3.0,,CUST1300
ORD101775,2026-03-31,2026.0,East,,1769.22,4.0,Online,CUST1082
ORD101776,2026-04-14,2026.0,East,Electronics,973.12,4.0,online,CUST1270
,2025-03-10,2025.0,North,Home & Kitchen,4367.86,2.0,Marketplace,CUST1103
ORD101778,2024-04-17,2024.0,north,Electronics,4047.56,,Online,CUST1243
ORD101779,2026-04-12,2026.0,SOUTH,Electronics,2359.84,14.0,Online,CUST1053
ORD101780,2025-10-07,2025.0,East,Home & Kitchen,4889.96,17.0,Retail,CUST1145
ORD101781,2026-05-15,2026.0,,Fashion,3162.0,15.0,Retail,CUST1271
ORD101782,2024-06-18,2024.0,north,electronics ,4193.75,1.0,online,CUST1239
ORD101783,2025-09-05,2025.0,West,Electronics,2785.0,20.0,online,CUST1079
ORD101784,2024-05-12,2024.0,north,Home & Kitchen,1294.01,4.0,,CUST1173
ORD101785,2026-05-07,2026.0,,Electronics,84.52,18.0,Online,CUST1281
ORD101786,2025-01-10,2025.0,North,Electronics,1321.62,7.0,Marketplace,CUST1202
ORD101787,2024-07-09,2024.0,North,,3032.2,18.0,Retail,CUST1132
ORD101788,,2025.0,SOUTH,Home & Kitchen,2212.81,8.0,,CUST1186
ORD101789,2025-12-14,2025.0,East,Electronics,4201.71,5.0,online,CUST1245
ORD101790,2024-01-10,2024.0,,Home & Kitchen,1327.24,10.0,Marketplace,CUST1057
ORD101791,2025-09-26,2025.0,north,,376.49,,Retail,CUST1217
ORD101792,2025-09-07,,,Home,,3.0,online,CUST1186
ORD101793,2026-02-20,2026.0,East,Grocery,1263.09,20.0,Retail,CUST1281
ORD101794,2024-04-02,2024.0,,Fashion,2132.03,5.0,online,CUST1299
ORD101795,2026-03-17,2026.0,South,electronics ,3735.08,4.0,Marketplace,CUST1039
ORD101796,2025-04-04,2025.0,South,electronics ,2835.8,11.0,Retail,CUST1192
ORD101797,2026-05-24,2026.0,north,Grocery,3685.04,,Retail,CUST1222
ORD101798,2026-02-15,2026.0,West,,749.66,15.0,Online,
ORD101799,2024-07-27,2024.0,West,,3279.08,8.0,online,CUST1031
ORD101800,2024-08-09,2024.0,north,Electronics,4448.9,3.0,Retail,CUST1166
ORD101801,2025-12-23,2025.0,north,Home,3864.36,17.0,online,CUST1230
ORD101802,2024-07-09,2024.0,West,Grocery,723.73,13.0,Marketplace,CUST1034
ORD101803,2026-05-30,2026.0,SOUTH,electronics ,2034.39,5.0,Retail,CUST1111
ORD101804,2025-06-25,2025.0,North,Grocery,3485.71,17.0,,CUST1119
ORD101805,2024-06-29,2024.0,South,Fashion,,17.0,,CUST1242
ORD101806,2024-07-23,2024.0,East,electronics ,2173.87,1.0,Retail,CUST1164
ORD101807,2025-02-25,2025.0,West,Grocery,1754.1,3.0,,CUST1014
ORD101808,2024-09-04,2024.0,South,Grocery,2042.08,15.0,Marketplace,CUST1090
ORD101809,2024-06-28,2024.0,,Electronics,4159.15,16.0,online,CUST1251
ORD101810,2024-04-19,2024.0,north,electronics ,1480.3,13.0,,CUST1016
ORD101811,2025-01-18,2025.0,north,Electronics,4289.57,1.0,Marketplace,CUST1291
ORD101812,2026-03-24,2026.0,East,Home,1379.76,2.0,online,CUST1036
ORD101813,2025-04-06,,South,,2030.31,2.0,Retail,CUST1016
ORD101814,2024-10-25,2024.0,West,Home,1434.33,4.0,online,CUST1142
ORD101815,2026-03-12,2026.0,North,electronics ,2835.97,11.0,Retail,CUST1179
ORD101816,2025-09-22,2025.0,North,Home & Kitchen,3703.89,15.0,Marketplace,CUST1252
ORD101817,2024-07-03,2024.0,North,,1772.91,19.0,online,CUST1220
ORD101818,2026-01-05,2026.0,South,Grocery,2787.18,7.0,,CUST1300
,2025-01-17,2025.0,north,Grocery,63.81,12.0,online,CUST1011
ORD101820,,2024.0,North,electronics ,4229.99,6.0,Marketplace,CUST1190
ORD101821,2026-03-06,2026.0,north,Electronics,2733.96,19.0,Marketplace,CUST1080
ORD101822,2024-12-22,2024.0,South,Home,251.65,11.0,Retail,CUST1030
ORD101823,2024-04-26,2024.0,East,Fashion,3430.6,,online,CUST1283
ORD101824,2026-04-07,2026.0,South,,1004.1,8.0,online,CUST1218
,2024-05-15,2024.0,SOUTH,Home & Kitchen,3243.29,9.0,Retail,CUST1296
ORD101826,2024-02-28,2024.0,East,,3093.2,4.0,Marketplace,CUST1254
ORD101827,2025-02-15,2025.0,East,Fashion,4536.75,20.0,Retail,CUST1289
ORD101828,2024-07-27,2024.0,North,electronics ,2007.84,8.0,Online,CUST1118
ORD101829,2026-01-09,2026.0,East,Grocery,3355.51,13.0,Retail,CUST1072
,2025-12-19,2025.0,,,72.32,18.0,Retail,CUST1070
ORD101831,2024-10-03,2024.0,East,Home & Kitchen,1692.73,,Online,CUST1071
ORD101832,2024-04-12,2024.0,,Electronics,2236.0,15.0,Marketplace,CUST1064
ORD101833,2025-01-18,2025.0,North,electronics ,3555.57,11.0,,CUST1092
ORD101834,,2026.0,West,Grocery,,13.0,,CUST1106
ORD101835,2024-08-28,2024.0,West,Fashion,4369.41,6.0,Retail,CUST1277
ORD101836,2025-11-12,2025.0,north,Fashion,3938.77,17.0,,CUST1277
ORD101837,2024-06-24,2024.0,,Grocery,3953.25,,,CUST1246
ORD101838,2024-05-08,2024.0,South,,4380.73,3.0,,CUST1284
ORD101839,2024-06-11,,North,electronics ,3660.21,13.0,Marketplace,CUST1153
ORD101840,2025-04-02,2025.0,East,Home,498.67,6.0,Marketplace,CUST1044
ORD101841,2024-10-21,,North,electronics ,2116.65,15.0,Online,CUST1204
ORD101842,2024-01-01,2024.0,,Electronics,1838.47,3.0,online,CUST1020
ORD101843,2024-01-20,2024.0,,Electronics,1265.77,18.0,,CUST1082
ORD101844,2024-11-01,2024.0,South,Grocery,3489.4,1.0,,CUST1248
ORD101845,2025-11-05,2025.0,SOUTH,Home & Kitchen,4210.69,14.0,Marketplace,CUST1111
ORD101846,2025-12-26,,north,Fashion,908.65,3.0,online,CUST1075
ORD101847,2026-05-27,2026.0,South,,111.53,20.0,Retail,CUST1047
ORD101848,2025-03-21,2025.0,West,Fashion,4094.78,7.0,online,CUST1240
ORD101849,2025-11-05,2025.0,West,,,7.0,Retail,CUST1092
ORD101850,2025-09-30,2025.0,,Electronics,4298.82,18.0,online,
ORD101851,2024-03-29,2024.0,South,Home,954.62,10.0,,CUST1157
ORD101852,2024-09-30,2024.0,South,Fashion,N/A,17.0,online,CUST1229
ORD101853,,2025.0,East,,3739.52,5.0,online,CUST1021
ORD101854,2024-10-14,2024.0,SOUTH,Home & Kitchen,3281.54,1.0,,CUST1256
ORD101855,2024-12-11,2024.0,East,Home,3644.26,19.0,,
ORD101856,2026-03-28,2026.0,North,Fashion,297.06,14.0,Online,CUST1233
ORD101857,2025-06-01,2025.0,West,Electronics,1907.12,15.0,Retail,CUST1131
ORD101858,2025-02-28,2025.0,,Home,4626.85,3.0,Retail,CUST1044
ORD101859,2025-06-15,2025.0,North,Electronics,2403.12,19.0,Online,
ORD101860,2025-06-13,2025.0,,,N/A,12.0,online,CUST1219
ORD101861,2024-02-04,2024.0,West,Fashion,2981.09,1.0,online,CUST1225
ORD101862,2025-11-12,2025.0,,Electronics,721.41,14.0,online,CUST1243
ORD101863,2025-08-11,2025.0,,electronics ,3252.86,7.0,,CUST1023
ORD101864,2025-01-31,2025.0,East,Home & Kitchen,3497.06,17.0,online,CUST1012
ORD101865,2026-01-29,2026.0,,Electronics,3202.16,5.0,Online,CUST1030
ORD101866,2024-09-25,2024.0,,Electronics,2037.29,1.0,online,CUST1095
ORD101867,2026-05-09,2026.0,north,Home & Kitchen,123.41,19.0,,CUST1260
ORD101868,2026-05-09,2026.0,north,Home,2831.17,11.0,Marketplace,CUST1119
ORD101869,2025-04-19,2025.0,north,Grocery,1574.41,13.0,,CUST1015
ORD101870,2024-07-30,2024.0,SOUTH,Home,481.14,11.0,Retail,CUST1009
ORD101871,2024-04-25,2024.0,West,Grocery,,6.0,Online,CUST1275
ORD101872,2025-03-25,2025.0,north,Home,1394.19,17.0,Retail,CUST1125
ORD101873,2026-04-11,2026.0,SOUTH,,2356.25,14.0,online,CUST1002
ORD101874,2025-01-30,2025.0,South,Home & Kitchen,4420.99,2.0,Online,CUST1129
ORD101875,2026-03-01,2026.0,,Home & Kitchen,1676.41,15.0,Online,CUST1027
ORD101876,2025-09-05,2025.0,West,Electronics,2590.23,17.0,Online,CUST1205
ORD101877,2024-06-02,2024.0,South,Home & Kitchen,1515.11,17.0,Retail,CUST1015
ORD101878,2025-11-07,2025.0,SOUTH,electronics ,4759.48,15.0,Retail,CUST1214
,2025-07-06,2025.0,SOUTH,electronics ,1955.15,16.0,online,CUST1007
ORD101880,2025-07-24,,north,Electronics,3196.23,14.0,Marketplace,CUST1135
ORD101881,2024-10-14,2024.0,SOUTH,Home & Kitchen,1302.75,16.0,Online,CUST1005
ORD101882,2026-01-23,2026.0,South,Fashion,4390.68,20.0,Online,CUST1079
ORD101883,2024-08-16,2024.0,East,electronics ,4123.44,2.0,Marketplace,CUST1229
ORD101884,2024-01-01,2024.0,East,Home,4462.42,12.0,Retail,CUST1217
ORD101885,2024-09-18,2024.0,West,,4711.07,8.0,online,CUST1139
ORD101886,2026-05-10,2026.0,East,,2286.26,17.0,Retail,CUST1204
ORD101887,2025-02-24,2025.0,West,Electronics,4043.65,20.0,,CUST1299
ORD101888,2024-03-16,2024.0,West,,4530.14,2.0,Retail,CUST1268
ORD101889,2025-01-31,2025.0,South,Electronics,2020.87,19.0,,CUST1096
ORD101890,2024-12-19,2024.0,north,Home & Kitchen,2960.54,18.0,Marketplace,CUST1283
ORD101891,2026-01-22,2026.0,West,Home & Kitchen,3074.03,14.0,Online,CUST1126
ORD101892,2024-09-17,2024.0,,Fashion,4074.84,7.0,,CUST1097
ORD101893,2026-02-21,2026.0,North,Electronics,,10.0,Online,CUST1238
ORD101894,2025-02-12,2025.0,North,,3277.71,2.0,Retail,CUST1288
ORD101895,2024-03-13,2024.0,,electronics ,803.91,18.0,online,CUST1276
ORD101896,2025-03-21,2025.0,South,Home & Kitchen,4702.12,1.0,Retail,CUST1077
ORD101897,2024-02-26,2024.0,North,electronics ,4966.96,4.0,,CUST1286
ORD101898,2025-09-27,2025.0,,,4865.27,12.0,online,CUST1002
ORD101899,2024-03-28,2024.0,North,Grocery,2074.75,14.0,,CUST1245
ORD101222,2024-06-13,2024.0,East,,523.63,8.0,Marketplace,CUST1084
ORD100111,2025-10-20,2025.0,SOUTH,Fashion,388.02,10.0,Retail,CUST1180
ORD100554,2024-03-25,2024.0,north,Home & Kitchen,4882.09,18.0,online,CUST1219
ORD100526,2024-04-21,2024.0,South,,4762.92,,online,CUST1277
ORD101310,2024-09-29,2024.0,north,electronics ,4589.83,15.0,Marketplace,CUST1272
ORD101100,2024-09-15,2024.0,South,Fashion,3183.39,4.0,,CUST1031
ORD100070,2025-10-07,2025.0,north,Electronics,511.39,4.0,online,CUST1078
ORD100251,2026-05-21,2026.0,SOUTH,Fashion,1396.18,7.0,Marketplace,CUST1299
ORD101314,2024-03-16,2024.0,north,Electronics,1693.78,6.0,Online,CUST1105
ORD101029,2026-03-11,2026.0,West,Electronics,2406.38,19.0,Marketplace,CUST1153
ORD101732,2025-12-12,2025.0,,Electronics,,8.0,online,CUST1212
ORD101563,2024-06-05,2024.0,East,Electronics,1470.35,9.0,Retail,CUST1225
ORD100324,2024-10-28,2024.0,SOUTH,Home & Kitchen,4223.22,11.0,,CUST1102
ORD100128,2025-06-22,2025.0,North,Grocery,265.5,12.0,Retail,CUST1182
ORD100196,2024-03-19,2024.0,,Grocery,2725.78,5.0,Online,CUST1177
ORD101832,2024-04-12,2024.0,,Electronics,2236.0,15.0,Marketplace,CUST1064
ORD101047,2024-12-13,2024.0,West,Electronics,1504.38,13.0,Online,
ORD101287,2024-06-22,2024.0,South,Grocery,,9.0,,CUST1096
ORD100438,2026-01-30,2026.0,South,Grocery,2475.22,15.0,Marketplace,CUST1021
ORD101324,2024-10-01,2024.0,East,,4456.51,1.0,Retail,CUST1132
,2025-05-06,2025.0,East,Home,3375.46,14.0,Marketplace,CUST1185
ORD100331,2026-03-05,2026.0,SOUTH,Electronics,910.29,13.0,Online,CUST1284
ORD101671,2024-03-18,2024.0,north,,N/A,15.0,,CUST1175
ORD100532,2026-02-25,2026.0,North,Home & Kitchen,2561.67,10.0,online,CUST1293
ORD101854,2024-10-14,2024.0,SOUTH,Home & Kitchen,3281.54,1.0,,CUST1256
ORD100471,2025-07-11,2025.0,SOUTH,Home & Kitchen,2458.82,15.0,Retail,CUST1227
ORD100135,2024-03-17,2024.0,SOUTH,Home & Kitchen,204.15,15.0,Online,CUST1120
ORD101460,2025-08-10,2025.0,West,electronics ,N/A,14.0,Marketplace,CUST1202
ORD101694,2025-03-21,2025.0,North,Grocery,2072.54,7.0,Retail,CUST1247
ORD101061,2024-07-19,2024.0,South,Home,3728.77,10.0,,CUST1115
ORD101235,2025-12-31,2025.0,North,Grocery,1471.65,16.0,online,CUST1206
,2024-08-30,2024.0,SOUTH,Home,1580.18,9.0,Marketplace,CUST1215
ORD101652,2025-10-15,2025.0,East,,2999.18,7.0,Retail,CUST1057
ORD101405,2025-06-29,2025.0,North,Home & Kitchen,3945.27,16.0,online,CUST1185
ORD101706,2025-04-24,2025.0,,Grocery,2946.75,12.0,Online,CUST1160
ORD101216,2024-07-06,2024.0,West,Grocery,4665.8,11.0,Marketplace,CUST1036
ORD101113,2024-02-15,2024.0,East,Grocery,3565.35,10.0,Marketplace,CUST1139
ORD100985,2026-01-10,2026.0,East,Electronics,4393.29,17.0,Online,CUST1137
ORD100530,2026-05-09,2026.0,South,Home,4969.18,15.0,Retail,CUST1105
ORD100256,2025-08-19,2025.0,North,Home,2244.99,11.0,Online,CUST1236
ORD100940,2025-10-12,2025.0,SOUTH,Home,,18.0,,CUST1091
ORD100916,2025-08-16,2025.0,East,Electronics,1327.13,9.0,online,CUST1089
ORD100544,2026-04-26,2026.0,SOUTH,Home & Kitchen,2695.38,5.0,Online,CUST1144
ORD101211,2025-04-20,2025.0,,electronics ,4600.67,16.0,,CUST1286
ORD101575,2026-04-13,2026.0,SOUTH,electronics ,1276.67,14.0,Online,CUST1162
,2024-10-30,2024.0,North,Fashion,4553.54,13.0,,CUST1227
ORD100411,2026-04-23,2026.0,,Fashion,1118.71,4.0,Marketplace,CUST1097
ORD101206,2024-11-23,2024.0,South,Home & Kitchen,2419.74,13.0,,CUST1277
ORD100099,2025-07-29,2025.0,,Home & Kitchen,2143.54,2.0,Retail,CUST1180
ORD101470,2024-02-29,2024.0,South,Home & Kitchen,4451.31,4.0,Online,CUST1216
ORD101223,2024-06-26,,SOUTH,Fashion,4311.43,15.0,Marketplace,CUST1041
ORD100637,2025-01-15,2025.0,North,,3929.77,10.0,Retail,CUST1250
ORD100988,2024-11-04,2024.0,West,Electronics,812.98,12.0,Online,CUST1176
ORD101063,2025-11-08,2025.0,SOUTH,,287.69,6.0,Online,CUST1017
ORD100552,2024-01-05,2024.0,north,,1863.99,15.0,Online,CUST1181
ORD101079,2024-04-16,2024.0,north,,3052.81,13.0,Online,CUST1050
ORD100519,2025-01-02,2025.0,West,Home & Kitchen,3531.36,19.0,Online,CUST1237
ORD101022,2024-09-20,2024.0,East,Home,1334.13,17.0,online,CUST1087
ORD100218,2024-05-23,2024.0,,Fashion,2448.81,13.0,,CUST1253
ORD101356,2025-08-09,2025.0,,Home,,14.0,Online,CUST1074
ORD101595,2025-10-30,2025.0,North,Home,913.85,17.0,Retail,CUST1117
ORD101106,2025-01-01,2025.0,,Home & Kitchen,4203.36,17.0,Online,CUST1164
ORD100382,2025-03-18,2025.0,SOUTH,Home,98.22,5.0,,CUST1161
ORD101319,2025-09-06,2025.0,north,,919.84,17.0,,CUST1160
ORD100203,2025-04-13,2025.0,East,,4030.18,11.0,online,CUST1069
ORD100706,2026-05-21,,north,Grocery,3220.93,19.0,Online,CUST1063
,2025-03-10,2025.0,North,Home & Kitchen,4367.86,2.0,Marketplace,CUST1103
ORD100678,2024-07-02,2024.0,SOUTH,Grocery,2926.87,19.0,Online,CUST1103
ORD101175,2026-04-03,2026.0,,electronics ,1528.12,7.0,,CUST1184
ORD101891,2026-01-22,2026.0,West,Home & Kitchen,3074.03,14.0,Online,CUST1126
ORD101657,2026-02-04,2026.0,South,,1642.74,6.0,Retail,CUST1271
ORD101767,2024-03-26,2024.0,East,,3412.98,6.0,online,CUST1001
